StartDate,AskOpen,AskHigh,AskLow,AskClose,BidOpen,BidHigh,BidLow,BidClose
2016/01/03 18:00:00,1.086880,1.088460,1.085900,1.087600,1.086210,1.088000,1.085290,1.087220
2016/01/03 22:00:00,1.087600,1.088030,1.082840,1.086130,1.087220,1.087220,1.082580,1.085870
2016/01/04 02:00:00,1.086130,1.090640,1.085990,1.089870,1.085870,1.090360,1.085730,1.089610
2016/01/04 06:00:00,1.089870,1.094770,1.088310,1.093040,1.089610,1.094520,1.088060,1.092790
2016/01/04 10:00:00,1.093040,1.093740,1.084720,1.085600,1.092790,1.093490,1.084450,1.085340
2016/01/04 14:00:00,1.085600,1.086440,1.078250,1.081940,1.085340,1.086200,1.078000,1.081690
2016/01/04 18:00:00,1.081940,1.083880,1.081400,1.083560,1.081690,1.083590,1.081150,1.082610
2016/01/04 22:00:00,1.083560,1.084030,1.081930,1.082660,1.082610,1.083770,1.081680,1.082400
2016/01/05 02:00:00,1.082660,1.083600,1.081630,1.083260,1.082400,1.083340,1.081370,1.083010
2016/01/05 06:00:00,1.083260,1.083800,1.077380,1.077530,1.083010,1.083560,1.077140,1.077230
2016/01/05 10:00:00,1.077530,1.078600,1.074040,1.074340,1.077230,1.078390,1.073800,1.074090
2016/01/05 14:00:00,1.074340,1.075860,1.071200,1.074680,1.074090,1.075630,1.070950,1.074430
2016/01/05 18:00:00,1.074680,1.075670,1.073450,1.074980,1.074430,1.075430,1.073200,1.074700
2016/01/05 22:00:00,1.074980,1.077450,1.074050,1.076290,1.074700,1.077170,1.073810,1.076030
2016/01/06 02:00:00,1.076290,1.077200,1.074270,1.074620,1.076030,1.076950,1.074010,1.074360
2016/01/06 06:00:00,1.074620,1.075630,1.072040,1.073610,1.074360,1.075390,1.071780,1.073340
2016/01/06 10:00:00,1.073610,1.076130,1.071740,1.074060,1.073340,1.075880,1.071040,1.073800
2016/01/06 14:00:00,1.074060,1.076830,1.073430,1.075610,1.073800,1.076610,1.073180,1.075360
2016/01/06 18:00:00,1.075610,1.080080,1.074880,1.078390,1.075360,1.079830,1.074540,1.077860
